state,county_name,county_fips,trump_votes,biden_votes,total_votes,percent_biden,winner
INDIANA,WELLS,18179,10855,2928,13783,21.243560908365378,Trump
INDIANA,WHITE,18181,7957,3032,10989,27.59122759122759,Trump
INDIANA,WHITLEY,18183,12862,4234,17096,24.766027140851662,Trump
IOWA,ADAIR,19001,2922,1198,4120,29.07766990291262,Trump
IOWA,ADAMS,19003,1535,590,2125,27.764705882352942,Trump
IOWA,ALLAMAKEE,19005,4744,2576,7320,35.19125683060109,Trump
IOWA,APPANOOSE,19007,4522,1891,6413,29.486979572742868,Trump
IOWA,AUDUBON,19009,2299,1071,3370,31.780415430267063,Trump
IOWA,BENTON,19011,9208,5160,14368,35.91314031180401,Trump
IOWA,BLACK HAWK,19013,29813,35647,65460,54.456156431408495,Biden
IOWA,BOONE,19015,8729,6303,15032,41.930548163916974,Trump
IOWA,BREMER,19017,8324,5958,14282,41.71684638005881,Trump
IOWA,BUCHANAN,19019,6430,4169,10599,39.333899424474005,Trump
IOWA,BUENA VISTA,19021,5074,2961,8035,36.851275668948354,Trump
IOWA,BUTLER,19023,5556,2424,7980,30.37593984962406,Trump
IOWA,CALHOUN,19025,3698,1470,5168,28.444272445820435,Trump
IOWA,CARROLL,19027,7766,3454,11220,30.784313725490197,Trump
IOWA,CASS,19029,4979,2201,7180,30.654596100278553,Trump
IOWA,CEDAR,19031,6184,4337,10521,41.22231727022146,Trump
IOWA,CERRO GORDO,19033,12499,10941,23440,46.67662116040955,Trump
IOWA,CHEROKEE,19035,4510,1936,6446,30.034129692832767,Trump
IOWA,CHICKASAW,19037,4322,2233,6555,34.06559877955759,Trump
IOWA,CLARKE,19039,3153,1466,4619,31.73847153063434,Trump
IOWA,CLAY,19041,6158,2662,8820,30.18140589569161,Trump
IOWA,CLAYTON,19043,6119,3340,9459,35.31028649962998,Trump
IOWA,CLINTON,19045,13410,10812,24222,44.63710676244736,Trump
IOWA,CRAWFORD,19047,4862,2220,7082,31.347077096865295,Trump
IOWA,DALLAS,19049,28162,26879,55041,48.83450518704239,Trump
IOWA,DAVIS,19051,3035,1013,4048,25.024703557312257,Trump
IOWA,DECATUR,19053,2618,1120,3738,29.962546816479403,Trump
IOWA,DELAWARE,19055,6688,3157,9845,32.06703910614525,Trump
IOWA,DES MOINES,19057,10642,8893,19535,45.52341950345534,Trump
IOWA,DICKINSON,19059,7452,3661,11113,32.94339962206425,Trump
IOWA,DUBUQUE,19061,27358,25657,53015,48.39573705555031,Trump
IOWA,EMMET,19063,3268,1520,4788,31.746031746031743,Trump
IOWA,FAYETTE,19065,6174,3835,10009,38.31551603556799,Trump
IOWA,FLOYD,19067,4747,3172,7919,40.05556257103169,Trump
IOWA,FRANKLIN,19069,3433,1626,5059,32.14073927653687,Trump
IOWA,FREMONT,19071,2717,1080,3797,28.443508032657363,Trump
IOWA,GREENE,19073,3229,1769,4998,35.39415766306523,Trump
IOWA,GRUNDY,19075,4945,2206,7151,30.848832331142496,Trump
IOWA,GUTHRIE,19077,4280,1985,6265,31.683958499600955,Trump
IOWA,HAMILTON,19079,4982,2843,7825,36.33226837060703,Trump
IOWA,HANCOCK,19081,4401,1683,6084,27.662721893491128,Trump
IOWA,HARDIN,19083,5864,2976,8840,33.665158371040725,Trump
IOWA,HARRISON,19085,5580,2440,8020,30.423940149625935,Trump
IOWA,HENRY,19087,6525,3275,9800,33.41836734693878,Trump
IOWA,HOWARD,19089,3133,1772,4905,36.12640163098879,Trump
IOWA,HUMBOLDT,19091,3825,1442,5267,27.378014049743687,Trump
IOWA,IDA,19093,2885,917,3802,24.118884797475012,Trump
IOWA,IOWA,19095,6035,3547,9582,37.01732414944688,Trump
IOWA,JACKSON,19097,6957,4029,10986,36.67394866193337,Trump
IOWA,JASPER,19099,12125,7737,19862,38.95378108951767,Trump
IOWA,JEFFERSON,19101,4476,4319,8795,49.107447413303014,Trump
IOWA,JOHNSON,19103,23206,59177,82383,71.83156719226054,Biden
IOWA,JONES,19105,6596,4213,10809,38.97677861041725,Trump
IOWA,KEOKUK,19107,3809,1414,5223,27.07256366073138,Trump
IOWA,KOSSUTH,19109,6288,2696,8984,30.008904719501334,Trump
IOWA,LEE,19111,9808,6541,16349,40.00856321487552,Trump
IOWA,LINN,19113,53744,70874,124618,56.87300389991815,Biden
IOWA,LOUISA,19115,3506,1726,5232,32.989296636085626,Trump
IOWA,LUCAS,19117,3295,1284,4579,28.04105699934484,Trump
IOWA,LYON,19119,5718,1067,6785,15.725865880619013,Trump
IOWA,MADISON,19121,6525,3134,9659,32.446423025157884,Trump
IOWA,MAHASKA,19123,8320,2894,11214,25.807026930622435,Trump
IOWA,MARION,19125,12722,6178,18900,32.68783068783069,Trump
IOWA,MARSHALL,19127,9610,8176,17786,45.96873945800068,Trump
IOWA,MILLS,19129,5616,2508,8124,30.87149187592319,Trump
IOWA,MITCHELL,19131,3684,2053,5737,35.78525361687293,Trump
IOWA,MONONA,19133,3262,1407,4669,30.13493253373313,Trump
IOWA,MONROE,19135,2978,1078,4056,26.577909270216963,Trump
IOWA,MONTGOMERY,19137,3666,1583,5249,30.158125357210896,Trump
IOWA,MUSCATINE,19139,10865,9372,20237,46.31121213618619,Trump
IOWA,O'BRIEN,19141,5871,1569,7440,21.088709677419352,Trump
IOWA,OSCEOLA,19143,2695,601,3296,18.23422330097087,Trump
IOWA,PAGE,19145,5328,2086,7414,28.13595899649312,Trump
IOWA,PALO ALTO,19147,3378,1519,4897,31.018991219113744,Trump
IOWA,PLYMOUTH,19149,10515,3494,14009,24.941109286887002,Trump
IOWA,POCAHONTAS,19151,2832,933,3765,24.780876494023904,Trump
IOWA,POLK,19153,107564,146250,253814,57.62093501540498,Biden
IOWA,POTTAWATTAMIE,19155,26352,18575,44927,41.34484830947982,Trump
IOWA,POWESHIEK,19157,5673,4306,9979,43.150616294217855,Trump
IOWA,RINGGOLD,19159,1974,709,2683,26.425642937010807,Trump
IOWA,SAC,19161,4069,1389,5458,25.44888237449615,Trump
IOWA,SCOTT,19163,43958,46926,90884,51.63285066678404,Biden
IOWA,SHELBY,19165,4711,1959,6670,29.37031484257871,Trump
IOWA,SIOUX,19167,15775,3019,18794,16.063637331063106,Trump
IOWA,STORY,19169,20541,29175,49716,58.68332126478397,Biden
IOWA,TAMA,19171,5325,3577,8902,40.18198157717367,Trump
IOWA,TAYLOR,19173,2470,746,3216,23.196517412935325,Trump
IOWA,UNION,19175,4024,2061,6085,33.87017255546426,Trump
IOWA,VAN BUREN,19177,2870,875,3745,23.364485981308412,Trump
IOWA,WAPELLO,19179,9536,5821,15357,37.90453864687113,Trump
IOWA,WARREN,19181,17868,12574,30442,41.30477629590697,Trump
IOWA,WASHINGTON,19183,6991,4561,11552,39.48234072022161,Trump
IOWA,WAYNE,19185,2344,727,3071,23.673070661022468,Trump
IOWA,WEBSTER,19187,10970,6613,17583,37.610191662401185,Trump
IOWA,WINNEBAGO,19189,3726,2135,5861,36.42723084797816,Trump
IOWA,WINNESHIEK,19191,6263,5617,11880,47.28114478114478,Trump
IOWA,WOODBURY,19193,25926,18704,44630,41.90902980058257,Trump
IOWA,WORTH,19195,2742,1596,4338,36.7911479944675,Trump
IOWA,WRIGHT,19197,4148,1996,6144,32.48697916666667,Trump
KANSAS,ALLEN,20001,4218,1570,5788,27.12508638562543,Trump
KANSAS,ANDERSON,20003,2929,782,3711,21.072487200215576,Trump
KANSAS,ATCHISON,20005,4906,2359,7265,32.47075017205781,Trump
KANSAS,BARBER,20007,2014,291,2305,12.62472885032538,Trump
KANSAS,BARTON,20009,8608,2340,10948,21.373766898063572,Trump
KANSAS,BOURBON,20011,5023,1541,6564,23.476538695917124,Trump
KANSAS,BROWN,20013,3262,1104,4366,25.286303252404945,Trump
KANSAS,BUTLER,20015,22634,9181,31815,28.857457174288857,Trump
KANSAS,CHASE,20017,1123,345,1468,23.501362397820163,Trump
KANSAS,CHAUTAUQUA,20019,1402,212,1614,13.135068153655514,Trump
KANSAS,CHEROKEE,20021,6766,2194,8960,24.486607142857142,Trump
KANSAS,CHEYENNE,20023,1183,224,1407,15.92039800995025,Trump
KANSAS,CLARK,20025,904,143,1047,13.658070678127984,Trump
KANSAS,CLAY,20027,3177,894,4071,21.96020633750921,Trump
KANSAS,CLOUD,20029,3242,920,4162,22.10475732820759,Trump
KANSAS,COFFEY,20031,3489,964,4453,21.64832697058163,Trump
KANSAS,COMANCHE,20033,762,126,888,14.18918918918919,Trump
KANSAS,COWLEY,20035,9656,4273,13929,30.677004810108404,Trump
KANSAS,CRAWFORD,20037,10045,6179,16224,38.08555226824458,Trump
KANSAS,DECATUR,20039,1260,218,1478,14.749661705006767,Trump
KANSAS,DICKINSON,20041,7126,2060,9186,22.425430002177226,Trump
KANSAS,DONIPHAN,20043,2976,686,3662,18.732932823593664,Trump
KANSAS,DOUGLAS,20045,17286,40785,58071,70.23299064937748,Biden
KANSAS,EDWARDS,20047,1141,271,1412,19.192634560906516,Trump
KANSAS,ELK,20049,1140,195,1335,14.606741573033707,Trump
KANSAS,ELLIS,20051,9758,3737,13495,27.691737680622452,Trump
KANSAS,ELLSWORTH,20053,2148,648,2796,23.17596566523605,Trump
KANSAS,FINNEY,20055,7236,4325,11561,37.41025862814635,Trump
KANSAS,FORD,20057,5803,2947,8750,33.68,Trump
KANSAS,FRANKLIN,20059,8479,3690,12169,30.322951762675654,Trump
KANSAS,GEARY,20061,5323,3983,9306,42.80034386417365,Trump
KANSAS,GOVE,20063,1291,166,1457,11.393273850377488,Trump
KANSAS,GRAHAM,20065,1080,228,1308,17.431192660550458,Trump
KANSAS,GRANT,20067,1936,518,2454,21.10839445802771,Trump
KANSAS,GRAY,20069,1911,341,2252,15.142095914742452,Trump
KANSAS,GREELEY,20071,549,78,627,12.440191387559809,Trump
KANSAS,GREENWOOD,20073,2444,569,3013,18.884832392963823,Trump
KANSAS,HAMILTON,20075,698,141,839,16.805721096543504,Trump
KANSAS,HARPER,20077,2168,461,2629,17.535184480791173,Trump
KANSAS,HARVEY,20079,10182,6747,16929,39.85468722310828,Trump
KANSAS,HASKELL,20081,1122,268,1390,19.280575539568346,Trump
KANSAS,HODGEMAN,20083,875,154,1029,14.965986394557824,Trump
KANSAS,JACKSON,20085,4517,1881,6398,29.399812441387933,Trump
KANSAS,JEFFERSON,20087,6334,3194,9528,33.52225020990764,Trump
KANSAS,JEWELL,20089,1387,212,1599,13.258286429018137,Trump
KANSAS,JOHNSON,20091,155631,184259,339890,54.21136249963223,Biden
KANSAS,KEARNY,20093,1164,267,1431,18.658280922431867,Trump
KANSAS,KINGMAN,20095,3130,752,3882,19.371458011334365,Trump
KANSAS,KIOWA,20097,980,156,1136,13.732394366197184,Trump
KANSAS,LABETTE,20099,5735,2655,8390,31.64481525625745,Trump
KANSAS,LANE,20101,762,115,877,13.112884834663626,Trump
KANSAS,LEAVENWORTH,20103,21610,13886,35496,39.11990083389678,Trump
KANSAS,LINCOLN,20105,1283,266,1549,17.172369270497096,Trump
KANSAS,LINN,20107,4048,896,4944,18.12297734627832,Trump
KANSAS,LOGAN,20109,1249,186,1435,12.961672473867598,Trump
KANSAS,LYON,20111,7550,6055,13605,44.50569643513414,Trump
KANSAS,MARION,20115,4465,1516,5981,25.346931951178732,Trump
KANSAS,MARSHALL,20117,3729,1259,4988,25.240577385725743,Trump
KANSAS,MCPHERSON,20113,9964,4134,14098,29.32330827067669,Trump
KANSAS,MEADE,20119,1523,263,1786,14.725643896976484,Trump
KANSAS,MIAMI,20121,12308,5247,17555,29.888920535459985,Trump
KANSAS,MITCHELL,20123,2504,558,3062,18.22338340953625,Trump
KANSAS,MONTGOMERY,20125,9931,3228,13159,24.530739417888896,Trump
KANSAS,MORRIS,20127,2124,729,2853,25.55205047318612,Trump
KANSAS,MORTON,20129,1034,150,1184,12.66891891891892,Trump
KANSAS,NEMAHA,20131,4664,927,5591,16.58021820783402,Trump
KANSAS,NEOSHO,20133,4970,1796,6766,26.544487141590306,Trump
KANSAS,NESS,20135,1339,149,1488,10.013440860215054,Trump
KANSAS,NORTON,20137,2007,364,2371,15.352172079291437,Trump
